날짜,종가,SMA60,상승국면
2026-02-27,6244.13,4758.537166666667,True
2026-03-03,5791.91,4789.6258333333335,True
2026-03-04,5093.54,4809.178666666666,True
2026-03-05,5583.9,4835.6615,True
2026-03-06,5584.87,4861.4710000000005,True
2026-03-09,5251.87,4881.860333333333,True
2026-03-10,5532.59,4905.736000000001,True
2026-03-11,5609.95,4929.987666666667,True
2026-03-12,5583.25,4953.982666666667,True
2026-03-13,5487.24,4976.52,True
2026-03-16,5549.85,5000.507166666666,True
2026-03-17,5640.48,5025.0625,True
2026-03-18,5925.03,5055.6365,True
2026-03-19,5763.22,5085.038,True
2026-03-20,5781.2,5113.7845,True
2026-03-23,5405.75,5137.305166666667,True
2026-03-24,5553.92,5162.861333333333,True
2026-03-25,5642.21,5188.466,True
2026-03-26,5460.46,5210.851666666667,True
2026-03-27,5438.87,5233.022500000001,True
2026-03-30,5277.3,5252.1494999999995,True
2026-03-31,5052.46,5266.0145,False
2026-04-01,5478.7,5287.089999999999,True
2026-04-02,5234.05,5302.497,False
2026-04-03,5377.3,5317.826666666667,True
2026-04-06,5450.33,5333.240833333333,True
2026-04-07,5494.78,5348.9695,True
2026-04-08,5872.34,5370.969,True
2026-04-09,5778.01,5390.8305,True
2026-04-10,5858.87,5411.3985,True
2026-04-13,5808.62,5429.998166666667,True
2026-04-14,5967.75,5450.742333333334,True
2026-04-15,6091.39,5472.306333333332,True
2026-04-16,6226.05,5495.394833333334,True
2026-04-17,6191.92,5516.849166666667,True
2026-04-20,6219.09,5539.071500000001,True
2026-04-21,6388.47,5563.713833333333,True
2026-04-22,6417.93,5588.137166666666,True
2026-04-23,6475.81,5612.8994999999995,True
2026-04-24,6475.63,5638.3335,True
2026-04-27,6615.03,5663.8365,True
2026-04-28,6641.02,5688.339999999999,True
2026-04-29,6690.9,5712.8341666666665,True
2026-04-30,6598.87,5735.742666666667,True
2026-05-04,6936.99,5768.864666666666,True
2026-05-06,7384.56,5803.806,True
2026-05-07,7490.05,5839.121833333334,True
2026-05-08,7498.0,5878.0289999999995,True
2026-05-11,7822.24,5923.580666666667,True
2026-05-12,7643.15,5962.6658333333335,True
2026-05-13,7844.01,6005.037833333334,True
2026-05-14,7981.41,6048.819833333333,True
2026-05-15,7493.18,6081.668333333334,True
2026-05-18,7516.04,6115.152166666667,True
2026-05-19,7271.66,6141.725666666666,True
2026-05-20,7208.95,6165.066000000001,True
2026-05-21,7815.59,6197.8910000000005,True
2026-05-22,7847.71,6229.192166666666,True
2026-05-26,8047.51,6261.919666666667,True
2026-05-27,8228.7,6293.943499999999,True
2026-05-28,8185.29,6326.296166666666,True
2026-05-29,8476.15,6371.0335000000005,True
2026-06-01,8788.38,6432.614166666667,True
2026-06-02,8801.49,6486.240666666667,True
2026-06-04,8639.41,6537.149666666666,True
2026-06-05,8160.59,6585.628333333333,True
2026-06-08,7484.41,6618.158666666666,True
2026-06-09,8096.93,6659.608333333334,True
2026-06-10,7730.82,6695.401166666666,True
2026-06-11,7763.95,6733.346333333333,True
2026-06-12,8123.62,6776.242499999999,True
2026-06-15,8545.98,6824.6675000000005,True
2026-06-16,8726.6,6871.360333333333,True
2026-06-17,8864.24,6923.044,True
2026-06-18,9063.84,6977.754666666667,True
2026-06-19,9052.42,7038.5325,True
2026-06-22,9114.55,7097.876333333334,True
2026-06-23,8203.84,7140.570166666667,True
2026-06-24,8471.02,7190.746166666666,True
2026-06-25,8930.3,7248.9366666666665,True
2026-06-26,8411.21,7301.1685,True
2026-06-29,8394.65,7356.871666666667,True
2026-06-30,8476.48,7406.834666666667,True
2026-07-01,8303.41,7457.990666666667,True
2026-07-02,7648.09,7495.837166666666,True
2026-07-03,8088.34,7539.804,True
2026-07-06,8051.33,7582.413166666666,True
2026-07-07,7656.31,7612.146,True
2026-07-08,7246.79,7636.625666666666,False
2026-07-09,7291.91,7660.509666666666,False
2026-07-10,7475.94,7688.298333333333,False
2026-07-13,6806.93,7702.2846666666655,False
2026-07-14,6856.83,7715.042,False
2026-07-15,7284.41,7732.681333333333,False
2026-07-16,6820.6,7743.159333333333,False
2026-07-20,6516.27,7748.1123333333335,False
2026-07-21,6747.95,7754.103666666666,False
2026-07-22,6797.7,7760.433166666667,False
2026-07-23,7096.89,7770.7845,False
2026-07-24,6690.62,7774.367666666667,False
2026-07-27,6755.75,7776.713,False
2026-07-28,6023.66,7766.4236666666675,False
2026-07-29,5663.24,7749.296,False
2026-07-30,5593.56,7732.5408333333335,False
2026-07-31,6595.45,7726.848500000001,False
2026-08-03,6257.45,7708.0633333333335,False
2026-08-04,6358.95,7689.211666666667,False
2026-08-05,6598.26,7674.216,False
2026-08-06,6296.38,7648.785,False
2026-08-07,6258.77,7625.712,False
2026-08-10,6299.66,7599.972833333333,False
2026-08-11,6345.53,7572.708166666667,False
2026-08-12,6579.04,7557.4725,False
2026-08-13,6813.34,7545.760833333333,False
2026-08-14,6977.94,7540.8655,False
2026-08-18,6869.83,7535.2135,False
2026-08-19,6471.17,7512.8065,False
2026-08-20,6852.58,7496.2210000000005,False
2026-08-21,6912.95,7477.3116666666665,False
2026-08-24,6696.96,7451.782666666667,False
2026-08-25,6742.74,7427.740166666667,False
2026-08-26,6808.21,7399.9411666666665,False
2026-08-27,6912.37,7368.6743333333325,False
2026-08-28,6788.88,7335.130833333333,False
2026-08-31,6820.02,7304.807666666667,False
