날짜,종가,SMA60,상승국면
2023-01-02,671.51,,False
2023-01-03,674.95,,False
2023-01-04,683.67,,False
2023-01-05,679.92,,False
2023-01-06,688.94,,False
2023-01-09,701.21,,False
2023-01-10,696.05,,False
2023-01-11,709.77,,False
2023-01-12,710.82,,False
2023-01-13,711.82,,False
2023-01-16,716.89,,False
2023-01-17,709.71,,False
2023-01-18,711.75,,False
2023-01-19,712.89,,False
2023-01-20,717.97,,False
2023-01-25,732.35,,False
2023-01-26,738.94,,False
2023-01-27,741.25,,False
2023-01-30,738.62,,False
2023-01-31,740.49,,False
2023-02-01,750.96,,False
2023-02-02,764.62,,False
2023-02-03,766.79,,False
2023-02-06,761.33,,False
2023-02-07,772.79,,False
2023-02-08,779.98,,False
2023-02-09,784.58,,False
2023-02-10,772.44,,False
2023-02-13,772.55,,False
2023-02-14,779.58,,False
2023-02-15,765.46,,False
2023-02-16,784.71,,False
2023-02-17,775.62,,False
2023-02-20,788.89,,False
